id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1
2136,2025-06-11,845,,5
4650,2025-06-11,3521,,5
3768,2025-06-11,2574,,5
2781,2025-06-11,3327,,5
2582,2025-06-11,647,,5
2297,2025-06-11,2617,,5
1531,2025-06-11,567,,2
2656,2025-06-11,3233,,5
1378,2025-06-11,613,,3
4845,2025-06-11,4117,,5
2259,2025-06-11,2562,,5
687,2025-06-11,2626,,1
558,2025-06-11,2706,,3
2616,2025-06-11,2813,,5
3403,2025-06-11,3104,,5
2439,2025-06-11,2930,,3
54,2025-06-11,4081,,1
1461,2025-06-11,3503,,1
4253,2025-06-11,864,,1
2111,2025-06-11,1313,,5
731,2025-06-11,1758,,1
1164,2025-06-11,4149,,5
4677,2025-06-11,165,,1
196,2025-06-11,891,,5
1409,2025-06-11,2626,,1
3502,2025-06-11,1948,,5
2053,2025-06-11,4055,,5
2541,2025-06-11,1551,,1
4820,2025-06-11,991,,5
2715,2025-06-11,925,,5
2943,2025-06-11,3430,,5
3951,2025-06-11,550,,1
4790,2025-06-11,1466,,5
4161,2025-06-11,1057,,3
3215,2025-06-11,1232,,3
1320,2025-06-11,83,,5
2460,2025-06-11,466,,3
1989,2025-06-11,2666,,5
3468,2025-06-11,3770,,5
2509,2025-06-11,556,,1
4025,2025-06-11,680,,5
2047,2025-06-11,894,,5
417,2025-06-11,1874,,5
17,2025-06-11,2295,,5
171,2025-06-11,2958,,5
1663,2025-06-11,1868,,1
4968,2025-06-11,390,,5
3416,2025-06-11,3563,,5
2062,2025-06-11,1946,,5
2658,2025-06-11,83,3295,5
2242,2025-06-11,3578,,3
5100,2025-06-11,1417,,5
719,2025-06-11,154,,1
3099,2025-06-11,2823,,1
2392,2025-06-11,4172,26,4
948,2025-06-11,890,,5
5133,2025-06-11,3964,,3
1056,2025-06-11,4263,,1
3362,2025-06-11,1514,,5
2919,2025-06-11,3644,,3
1736,2025-06-11,3360,,3
2525,2025-06-11,1279,,3
2064,2025-06-11,3165,,5
5066,2025-06-11,3486,,1
4376,2025-06-11,1316,,5
3839,2025-06-11,2313,,5
100,2025-06-11,1295,,5
2382,2025-06-11,1493,,5
857,2025-06-11,74,,5
2058,2025-06-11,308,,5
1136,2025-06-11,1691,,5
1362,2025-06-11,958,,5
968,2025-06-11,2380,,5
3440,2025-06-11,1591,,5
4931,2025-06-11,1953,,5
3663,2025-06-11,1444,,5
4285,2025-06-11,3603,,5
1793,2025-06-11,3620,,5
4393,2025-06-11,721,,5
3893,2025-06-11,368,,2
3703,2025-06-11,193,,5
1776,2025-06-11,848,,5
3121,2025-06-11,635,,3
2477,2025-06-11,4211,,3
1544,2025-06-11,4100,,5
1597,2025-06-11,3097,,5
3220,2025-06-11,1893,,5
1747,2025-06-11,1055,,5
3124,2025-06-11,2223,,3
2339,2025-06-11,2481,,5
1224,2025-06-11,3453,,5
858,2025-06-11,4236,,5
2841,2025-06-11,3163,,1
1969,2025-06-11,1744,,1
393,2025-06-11,1885,,1
3738,2025-06-11,3711,,5
1837,2025-06-11,3907,,5
492,2025-06-11,993,,2
289,2025-06-11,1434,,3
1500,2025-06-11,41,2391,3
539,2025-06-11,3530,,5
4366,2025-06-11,1448,,5
2418,2025-06-11,191,,1
1467,2025-06-11,2104,,5
4438,2025-06-11,1917,,5
5118,2025-06-11,403,,5
1913,2025-06-11,3559,,3
2203,2025-06-11,943,,5
3757,2025-06-11,3720,,3
4093,2025-06-11,2207,,1
379,2025-06-11,1779,,3
818,2025-06-11,4140,,3
1493,2025-06-11,3123,,5
1848,2025-06-11,4264,,5
1881,2025-06-11,1576,,1
2318,2025-06-11,4284,,5
34,2025-06-11,3690,,5
2504,2025-06-11,147,,1
4254,2025-06-11,3756,,5
3184,2025-06-11,2865,,5
2359,2025-06-11,4163,,5
1798,2025-06-11,1911,,1
4585,2025-06-11,3044,,5
3211,2025-06-11,2333,,1
5078,2025-06-11,2205,,1
1301,2025-06-11,4038,,5
663,2025-06-11,3291,,3
4878,2025-06-11,4157,,5
381,2025-06-11,1191,,5
2708,2025-06-11,1430,,3
4488,2025-06-11,2294,,5
1782,2025-06-11,2862,,1
204,2025-06-11,2768,,5
2931,2025-06-11,3138,,5
3286,2025-06-11,3381,,5
340,2025-06-11,1121,,5
2490,2025-06-11,16,,5
3942,2025-06-11,1608,,3
4305,2025-06-11,4215,,5
4702,2025-06-11,538,,1
2530,2025-06-11,2045,,1
347,2025-06-11,1190,,1
1044,2025-06-11,3158,,1
3844,2025-06-11,4163,,5
856,2025-06-11,3929,,1
4054,2025-06-11,3866,,1
3807,2025-06-11,432,,5
1767,2025-06-11,1544,,3
2020,2025-06-11,77,,5
3081,2025-06-11,319,,1
22,2025-06-11,747,,5
2694,2025-06-11,1921,,1
519,2025-06-11,3132,,1
4534,2025-06-11,2718,,5
2161,2025-06-11,513,,1
814,2025-06-11,3242,,1
4061,2025-06-11,1519,,5
832,2025-06-11,3754,,1
3891,2025-06-11,2465,,1
4259,2025-06-11,3594,,5
155,2025-06-11,3366,,5
3611,2025-06-11,642,,1
4313,2025-06-11,1563,,1
4171,2025-06-11,603,,5
1381,2025-06-11,278,,1
3059,2025-06-11,2658,,1
1237,2025-06-11,66,,3
3091,2025-06-11,714,,1
3445,2025-06-11,1426,,5
3719,2025-06-11,3124,,1
568,2025-06-11,4127,,3
4636,2025-06-11,406,,1
2276,2025-06-11,2175,,5
1462,2025-06-11,2522,,3
3533,2025-06-11,2181,,2
2335,2025-06-11,1650,,5
3490,2025-06-11,2547,,1
3303,2025-06-11,507,,1
2465,2025-06-11,3402,,1
1013,2025-06-11,567,,1
5120,2025-06-11,665,,1
1718,2025-06-11,1585,,1
4165,2025-06-11,224,,1
2087,2025-06-11,1588,,5
1388,2025-06-11,1573,,1
3206,2025-06-11,2933,,3
4221,2025-06-11,1262,,1
2818,2025-06-11,2973,,3
473,2025-06-11,974,,3
2583,2025-06-11,3209,,1
1537,2025-06-11,509,,5
3428,2025-06-11,3632,,3
597,2025-06-11,1549,,1
4035,2025-06-11,3098,,5
779,2025-06-11,1406,,1
3517,2025-06-11,2761,,5
3442,2025-06-11,2759,,5
5088,2025-06-11,2339,,1
2985,2025-06-11,317,,1
3474,2025-06-11,2362,,1
1469,2025-06-11,1438,,1
822,2025-06-11,1098,,5
1866,2025-06-11,2056,,1
4829,2025-06-11,3130,,5
2160,2025-06-11,3516,,5
4454,2025-06-11,190,,5
3833,2025-06-11,7,,1
3974,2025-06-11,68,,1
3475,2025-06-11,189,,1
4610,2025-06-11,3772,,2
2204,2025-06-11,1457,,1
3207,2025-06-11,4105,,1
2113,2025-06-11,3382,,1
2277,2025-06-11,85,,1
3628,2025-06-11,205,,5
4754,2025-06-11,331,,1
4140,2025-06-11,1502,,1
1992,2025-06-11,2874,,3
3693,2025-06-11,1035,,1
2727,2025-06-11,2017,,1
940,2025-06-11,728,,3
3966,2025-06-11,1111,,3
1768,2025-06-11,489,,3
766,2025-06-11,483,,2
4948,2025-06-11,1306,,1
2822,2025-06-11,1702,,1
194,2025-06-11,1171,,2
2399,2025-06-11,3050,,3
1133,2025-06-11,2215,,5
433,2025-06-11,1372,,1
2407,2025-06-11,1854,,3
4436,2025-06-11,2403,,1
495,2025-06-11,2206,,3
3538,2025-06-11,548,,2
3748,2025-06-11,2761,,5
570,2025-06-11,1691,,5
4458,2025-06-11,1996,,1
1922,2025-06-11,2192,,5
4871,2025-06-11,4164,,5
608,2025-06-11,4115,,3
2150,2025-06-11,381,,1
3155,2025-06-11,2317,2708,1
2749,2025-06-11,901,,5
4153,2025-06-11,3814,,3
2002,2025-06-11,3310,,5
2580,2025-06-11,1977,,5
3963,2025-06-11,979,,5
529,2025-06-11,610,,3
1149,2025-06-11,1752,,5
1684,2025-06-11,1784,,1
4985,2025-06-11,4277,,5
1857,2025-06-11,3297,,1
1655,2025-06-11,1534,,5
2806,2025-06-11,1386,,2
3359,2025-06-11,1126,,5
3187,2025-06-11,2647,,1
3777,2025-06-11,852,,3
1634,2025-06-11,1738,,3
3610,2025-06-11,731,,5
2299,2025-06-11,1698,,5
1168,2025-06-11,507,,1
595,2025-06-11,739,,5
3564,2025-06-11,2030,,5
1800,2025-06-11,399,,1
1059,2025-06-11,2644,,3
2566,2025-06-11,2827,,1
1651,2025-06-11,3792,,1
57,2025-06-11,3633,,3
4906,2025-06-11,3421,,3
4293,2025-06-11,3418,,5
1548,2025-06-11,2867,,5
2828,2025-06-11,3726,,3
3866,2025-06-11,1846,,3
2874,2025-06-11,4037,,5
2512,2025-06-11,1060,,3
1550,2025-06-11,2993,,5
1201,2025-06-11,3545,,5
4880,2025-06-11,3815,,1
3054,2025-06-11,334,,1
4490,2025-06-11,2251,,5
966,2025-06-11,2353,,2
3825,2025-06-11,1570,,1
2493,2025-06-11,2832,,5
3257,2025-06-11,3284,,5
1763,2025-06-11,2823,,1
739,2025-06-11,1748,,1
2027,2025-06-11,2671,,5
1335,2025-06-11,3188,,1
2739,2025-06-11,2105,,1
4700,2025-06-11,1985,,5
2112,2025-06-11,383,,3
1158,2025-06-11,1769,,3
2373,2025-06-11,4006,,1
2557,2025-06-11,1280,,1
527,2025-06-11,4059,,1
4486,2025-06-11,4167,,5
4958,2025-06-11,1080,,1
4507,2025-06-11,2654,,1
882,2025-06-11,2308,,1
1022,2025-06-11,1846,,1
3273,2025-06-11,3182,,5
2703,2025-06-11,1098,,5
1207,2025-06-11,2844,,5
4390,2025-06-11,515,,1
336,2025-06-11,1453,,1
3641,2025-06-11,563,,3
800,2025-06-11,3697,,5
1084,2025-06-11,4236,,5
1146,2025-06-11,4194,,3
922,2025-06-11,4164,,5
646,2025-06-11,1049,,5
4412,2025-06-11,2756,,5
1756,2025-06-11,1623,,1
4146,2025-06-11,4263,,3
2520,2025-06-11,1344,,1
2271,2025-06-11,381,,1
3541,2025-06-11,3153,,1
1707,2025-06-11,887,,5
515,2025-06-11,3962,,3
153,2025-06-11,3133,,1
4021,2025-06-11,2979,,3
2872,2025-06-11,3090,,3
2968,2025-06-11,2214,,5
4505,2025-06-11,2325,,1
4023,2025-06-11,3137,,1
4535,2025-06-11,2509,,5
3365,2025-06-11,4240,,5
1797,2025-06-11,2093,,1
4397,2025-06-11,1319,,1
702,2025-06-11,2401,,1
523,2025-06-11,1438,,1
3546,2025-06-11,2242,,3
2983,2025-06-11,3061,,2
4411,2025-06-11,400,,1
4515,2025-06-11,1543,,3
761,2025-06-11,241,,5
824,2025-06-11,3861,,5
926,2025-06-11,2233,,1
4266,2025-06-11,1626,,1
2622,2025-06-11,933,,2
2887,2025-06-11,4071,,5
5033,2025-06-11,3425,,5
802,2025-06-11,1791,,1
4016,2025-06-11,3843,,5
1282,2025-06-11,2473,,5
3415,2025-06-11,3519,,5
592,2025-06-11,3772,,1
2370,2025-06-11,2007,,5
253,2025-06-11,3371,,3
2110,2025-06-11,2171,,5
4748,2025-06-11,2753,,1
67,2025-06-11,2389,,5
4056,2025-06-11,2406,,1
2678,2025-06-11,1270,,5
2699,2025-06-11,2503,,1
4306,2025-06-11,1291,,1
2664,2025-06-11,2947,,3
2181,2025-06-11,3265,,1
4241,2025-06-11,3406,,1
2494,2025-06-11,3505,,5
4409,2025-06-11,38,,5
5094,2025-06-11,3459,,3
2967,2025-06-11,2165,,5
4143,2025-06-11,226,,3
5062,2025-06-11,643,,5
3433,2025-06-11,3446,,4
4421,2025-06-11,2122,,1
864,2025-06-11,3068,,1
186,2025-06-11,2317,,1
2974,2025-06-11,456,,1
997,2025-06-11,1875,,1
2122,2025-06-11,1637,,3
172,2025-06-11,831,,5
197,2025-06-11,769,,1
2208,2025-06-11,2290,,5
3458,2025-06-11,4074,,5
907,2025-06-11,4221,,5
2780,2025-06-11,1919,,5
4395,2025-06-11,2317,1254,1
3503,2025-06-11,3940,,1
2429,2025-06-11,2111,,1
876,2025-06-11,1712,,1
4999,2025-06-11,3661,,1
2069,2025-06-11,3843,,5
644,2025-06-11,3392,,1
4804,2025-06-11,2892,,5
5048,2025-06-11,213,,5
1140,2025-06-11,1052,,1
3070,2025-06-11,2935,,3
920,2025-06-11,153,,1
3730,2025-06-11,3986,,1
3219,2025-06-11,1245,,1
3212,2025-06-11,2011,,3
3380,2025-06-11,1594,,1
4547,2025-06-11,2390,,1
4225,2025-06-11,4318,,1
3535,2025-06-11,3216,,1
1898,2025-06-11,1927,,5
389,2025-06-11,167,,5
559,2025-06-11,643,,5
3729,2025-06-11,1760,,1
3574,2025-06-11,1907,,3
2326,2025-06-11,1276,,3
3687,2025-06-11,1674,,1
2467,2025-06-11,234,,1
4401,2025-06-11,920,,1
2431,2025-06-11,2210,,1
2908,2025-06-11,3602,,1
4680,2025-06-11,2094,,1
3112,2025-06-11,880,,5
2224,2025-06-11,959,,5
2125,2025-06-11,1710,,5
2944,2025-06-11,2171,,5
11,2025-06-11,3969,,5
3096,2025-06-11,897,,3
3659,2025-06-11,2758,,3
5128,2025-06-11,4360,,5
4552,2025-06-11,933,,1
25,2025-06-11,2122,,1
1393,2025-06-11,1280,,1
1491,2025-06-11,614,,5
136,2025-06-11,1908,,1
2921,2025-06-11,2659,,5
3635,2025-06-11,2733,,3
5130,2025-06-11,3378,,5
1358,2025-06-11,2721,,2
3246,2025-06-11,1637,,1
2156,2025-06-11,2473,,5
1915,2025-06-11,3412,,1
1109,2025-06-11,1915,,1
4721,2025-06-11,1176,,5
244,2025-06-11,1426,,5
548,2025-06-11,3243,,3
3455,2025-06-11,3441,3762,1
4734,2025-06-11,2550,,5
744,2025-06-11,1155,,1
1128,2025-06-11,583,,5
3809,2025-06-11,643,,5
3755,2025-06-11,4350,,1
4077,2025-06-11,3220,,1
1860,2025-06-11,3962,,1
3236,2025-06-11,587,,5
575,2025-06-11,388,,1
5123,2025-06-11,1676,,5
1842,2025-06-12,4085,,1
853,2025-06-12,1939,,1
2081,2025-06-12,3878,,5
4630,2025-06-12,1159,,2
1563,2025-06-12,1424,,1
2659,2025-06-12,2317,3496,1
2994,2025-06-12,2468,,4
3790,2025-06-12,114,,1
2068,2025-06-12,1079,,5
762,2025-06-12,3003,,3
3648,2025-06-12,2433,,1
1753,2025-06-12,3936,,5
3484,2025-06-12,2420,1935,3
326,2025-06-12,2528,,1
1299,2025-06-12,2884,,3
2337,2025-06-12,1708,,5
3125,2025-06-12,3212,,1
3336,2025-06-12,1043,,1
1982,2025-06-12,3256,,3
3192,2025-06-12,2371,,2
2478,2025-06-12,1972,,3
4626,2025-06-12,1456,,1
321,2025-06-12,658,,1
3999,2025-06-12,300,,3
2055,2025-06-12,58,,5
4910,2025-06-12,2847,,4
4204,2025-06-12,1706,,5
4679,2025-06-12,2145,,3
3804,2025-06-12,496,,5
4083,2025-06-12,2256,,3
3615,2025-06-12,3072,,3
3291,2025-06-12,2463,,5
1332,2025-06-12,3562,,1
4329,2025-06-12,4318,,1
2862,2025-06-12,1557,,1
4370,2025-06-12,1268,,4
179,2025-06-12,1343,,1
840,2025-06-12,2920,,5
3887,2025-06-12,2126,,1
910,2025-06-12,1225,,1
1498,2025-06-12,1294,,3
1182,2025-06-12,1159,,5
2175,2025-06-12,4065,,1
1240,2025-06-12,3902,,5
4865,2025-06-12,1878,,1
4174,2025-06-12,2746,,5
4130,2025-06-12,3870,,1
1118,2025-06-12,4103,,1
679,2025-06-12,1828,,3
4764,2025-06-12,2674,,5
1824,2025-06-12,1376,,1
3788,2025-06-12,2123,,1
988,2025-06-12,3475,,5
3309,2025-06-12,1891,,3
4911,2025-06-12,1783,,1
1426,2025-06-12,789,,5
2362,2025-06-12,1338,,5
5080,2025-06-12,1979,,5
1167,2025-06-12,3391,,3
5103,2025-06-12,4107,,5
2764,2025-06-12,3554,,1
4269,2025-06-12,4075,,5
4802,2025-06-12,136,,1
2741,2025-06-12,296,,3
4850,2025-06-12,93,,1
3789,2025-06-12,2425,,1
27,2025-06-12,198,,3
1017,2025-06-12,2688,,5
3101,2025-06-12,3522,,5
3837,2025-06-12,1566,,5
3234,2025-06-12,1807,,5
3205,2025-06-12,2089,,1
4048,2025-06-12,1817,,2
2631,2025-06-12,52,,5
2594,2025-06-12,3120,,1
839,2025-06-12,2792,,2
5112,2025-06-12,3080,,3
1556,2025-06-12,2433,,1
4753,2025-06-12,1459,,1
4264,2025-06-12,701,,1
2253,2025-06-12,771,,1
4628,2025-06-12,823,,3
995,2025-06-12,1834,,1
2842,2025-06-12,1128,,3
506,2025-06-12,3193,,5
563,2025-06-12,2427,,3
367,2025-06-12,457,,1
5055,2025-06-12,3044,,5
2415,2025-06-12,110,,5
868,2025-06-12,3703,,1
2344,2025-06-12,55,,1
1256,2025-06-12,832,,5
369,2025-06-12,4255,,1
1277,2025-06-12,702,,1
3373,2025-06-12,3736,,3
1886,2025-06-12,1161,,1
2185,2025-06-12,3634,,1
4145,2025-06-12,3840,,1
3556,2025-06-12,768,,1
3984,2025-06-12,3481,,1
2014,2025-06-12,1310,,5
1200,2025-06-12,2467,,1
2015,2025-06-12,2092,,5
2704,2025-06-12,1620,,5
1066,2025-06-12,4255,,3
44,2025-06-12,1523,,1
3518,2025-06-12,564,,1
977,2025-06-12,816,,1
2345,2025-06-12,3399,,3
4386,2025-06-12,4300,,1
3705,2025-06-12,2246,,1
1791,2025-06-12,3036,,3
4450,2025-06-12,2534,,1
760,2025-06-12,788,,3
4232,2025-06-12,1147,,1
3471,2025-06-12,93,,1
4212,2025-06-12,2698,,1
1355,2025-06-12,1443,,5
1901,2025-06-12,1303,,3
979,2025-06-12,1906,,1
810,2025-06-12,2368,,3
1682,2025-06-12,463,,3
1940,2025-06-12,2131,,2
4109,2025-06-12,228,,5
4188,2025-06-12,3894,,1
288,2025-06-12,1447,,1
2976,2025-06-12,986,,5
102,2025-06-12,3776,,1
3248,2025-06-12,1066,,5
328,2025-06-12,2316,,1
2528,2025-06-12,1947,,1
4453,2025-06-12,217,1125,5
4969,2025-06-12,310,,4
4869,2025-06-12,1410,,4
2717,2025-06-12,1482,,3
3527,2025-06-12,3523,,5
1062,2025-06-12,1337,,1
691,2025-06-12,4093,,1
3004,2025-06-12,2948,,1
659,2025-06-12,1165,,5
1908,2025-06-12,2226,,5
2473,2025-06-12,3658,,3
1613,2025-06-12,4067,,5
4466,2025-06-12,754,,5
1287,2025-06-12,3579,,4
1553,2025-06-12,1304,,3
1573,2025-06-12,1433,,3
1310,2025-06-12,160,,1
3770,2025-06-12,720,,5
3072,2025-06-12,3108,,3
1408,2025-06-12,903,,3
4358,2025-06-12,4189,,5
4138,2025-06-12,1944,,2
1003,2025-06-12,1778,,3
4523,2025-06-12,3800,,5
4492,2025-06-12,3857,,3
675,2025-06-12,3732,,3
1893,2025-06-12,4046,,3
2861,2025-06-12,3169,,1
174,2025-06-12,3340,,5
2249,2025-06-12,3337,,1
963,2025-06-12,3580,,1
1617,2025-06-12,266,,1
2811,2025-06-12,3694,,2
3808,2025-06-12,3707,,5
2171,2025-06-12,3287,,4
1664,2025-06-12,2504,,3
4400,2025-06-12,1099,,1
2766,2025-06-12,790,,3
4926,2025-06-12,175,,1
3073,2025-06-12,2742,,1
4413,2025-06-12,3049,,3
3417,2025-06-12,744,,3
2258,2025-06-12,90,,1
466,2025-06-12,2496,,1
1930,2025-06-12,3551,,1
1733,2025-06-12,2388,,1
2031,2025-06-12,2105,,1
3435,2025-06-12,3008,,1
1688,2025-06-12,2913,,3
3627,2025-06-12,2626,,1
2458,2025-06-12,3004,,5
3674,2025-06-12,1671,909,5
3973,2025-06-12,981,,1
3558,2025-06-12,802,,1
4406,2025-06-12,2448,,1
4659,2025-06-12,3693,,5
693,2025-06-12,1694,,2
3368,2025-06-12,3450,,1
1681,2025-06-12,1535,,1
4121,2025-06-12,2191,,1
1693,2025-06-12,986,,5
3779,2025-06-12,2597,,1
2119,2025-06-12,2770,,5
1086,2025-06-12,2328,,1
3197,2025-06-12,2784,,5
2940,2025-06-12,1518,,1
4180,2025-06-12,585,,3
2173,2025-06-12,40,,1
3485,2025-06-12,1946,,5
3830,2025-06-12,3796,,5
92,2025-06-12,4016,,1
368,2025-06-12,4361,,3
281,2025-06-12,231,,3
310,2025-06-12,2141,,3
4576,2025-06-12,81,,5
3868,2025-06-12,217,3762,5
472,2025-06-12,3520,,3
2451,2025-06-12,2837,865,3
297,2025-06-12,242,,1
4418,2025-06-12,295,,1
4979,2025-06-12,874,,1
123,2025-06-12,1629,,5
5028,2025-06-12,3668,,1
1173,2025-06-12,2362,,3
5121,2025-06-12,2956,,5
577,2025-06-12,3210,,1
2973,2025-06-12,2771,,1
3811,2025-06-12,441,,3
303,2025-06-12,759,,3
908,2025-06-12,3245,,5
442,2025-06-12,3693,,5
3522,2025-06-12,1538,,1
600,2025-06-12,2754,,4
768,2025-06-12,2401,,3
2693,2025-06-12,1673,,1
4841,2025-06-12,1400,,5
5131,2025-06-12,1703,,3
2637,2025-06-12,3341,,1
2330,2025-06-12,3094,,5
4828,2025-06-12,2081,,5
4643,2025-06-12,722,,5
851,2025-06-12,2078,,5
1356,2025-06-12,2615,,1
2042,2025-06-12,4294,,1
4745,2025-06-12,3649,,3
2430,2025-06-12,2833,,1
2088,2025-06-12,2272,,2
2946,2025-06-12,3782,,1
3018,2025-06-12,656,,1
1542,2025-06-12,2742,,1
1577,2025-06-12,1022,,5
2422,2025-06-12,2656,,1
3616,2025-06-12,222,,3
1338,2025-06-12,2524,,5
1025,2025-06-12,608,,1
2495,2025-06-12,2555,,5
3669,2025-06-12,2352,,1
21,2025-06-12,4122,,1
1442,2025-06-12,1348,,5
435,2025-06-12,3972,,1
4155,2025-06-12,2379,,5
3032,2025-06-12,891,,5
2304,2025-06-12,3968,,4
4092,2025-06-12,1751,,5
3906,2025-06-12,531,,5
3827,2025-06-12,3985,,3
1584,2025-06-12,4080,,1
3346,2025-06-12,3356,,1
4589,2025-06-12,230,,1
3012,2025-06-12,2555,,5
4632,2025-06-12,2229,,5
2348,2025-06-12,3067,,5
1390,2025-06-12,4097,,1
4119,2025-06-12,3136,,3
3002,2025-06-12,2387,,1
3903,2025-06-12,2250,,1
3406,2025-06-12,2954,,1
1885,2025-06-12,577,,3
5101,2025-06-12,2750,,5
4640,2025-06-12,2735,,4
3842,2025-06-12,2747,,1
2501,2025-06-12,8,,4
4773,2025-06-12,2739,,5
949,2025-06-12,967,,5
2712,2025-06-12,2707,,3
2414,2025-06-12,3585,,1
3060,2025-06-12,327,,3
1594,2025-06-12,3905,,5
4115,2025-06-12,1071,,4
3961,2025-06-12,4253,,5
3758,2025-06-12,1664,,5
2578,2025-06-12,4044,,1
573,2025-06-12,3821,,1
774,2025-06-12,2499,,5
1045,2025-06-12,3565,3295,2
614,2025-06-12,3356,,1
457,2025-06-12,4287,,5
2856,2025-06-12,2987,,3
3656,2025-06-12,4028,,5
1380,2025-06-12,2791,,5
2190,2025-06-12,3487,,1
4562,2025-06-12,585,,5
3280,2025-06-12,866,,5
4634,2025-06-12,2732,,3
1042,2025-06-12,4341,,1
1633,2025-06-12,158,,3
1858,2025-06-12,4309,,3
4564,2025-06-12,27,,1
1417,2025-06-12,3215,,4
114,2025-06-12,4180,,3
2726,2025-06-12,1465,,3
3061,2025-06-12,265,,5
4565,2025-06-12,2404,,1
3357,2025-06-12,2343,,5
969,2025-06-12,2224,,3
1570,2025-06-12,61,,3
927,2025-06-12,1350,,1
3133,2025-06-12,2035,,1
1554,2025-06-12,1670,,1
4243,2025-06-12,2153,,1
4666,2025-06-12,2284,,1
4050,2025-06-12,3640,,1
1134,2025-06-12,2431,,3
2419,2025-06-12,3021,,5
1196,2025-06-12,2289,,3
2770,2025-06-12,2336,,3
2228,2025-06-12,4292,,3
3595,2025-06-12,446,,3
528,2025-06-12,225,,1
510,2025-06-12,3949,,1
470,2025-06-12,2533,,5
1312,2025-06-12,3241,,1
4976,2025-06-12,3918,,1
2098,2025-06-12,2225,,5
4107,2025-06-12,3955,,4
1975,2025-06-12,577,,5
3651,2025-06-12,3257,,1
2729,2025-06-12,1958,,3
403,2025-06-12,1387,,3
555,2025-06-12,2507,,1
1995,2025-06-12,2012,,1
733,2025-06-12,2373,,1
4349,2025-06-12,3778,,5
4839,2025-06-12,453,,1
2323,2025-06-12,4327,,5
1786,2025-06-12,2511,,1
4763,2025-06-12,3816,,5
4419,2025-06-12,1283,,1
5047,2025-06-12,4229,,1
4609,2025-06-12,1714,,1
3154,2025-06-12,2185,,5
2158,2025-06-12,2413,,5
1192,2025-06-12,4272,,1
4020,2025-06-12,1399,,1
3732,2025-06-12,500,,1
2710,2025-06-12,1707,,1
149,2025-06-12,2642,,5
4808,2025-06-12,944,,3
2240,2025-06-12,850,,5
234,2025-06-12,2076,,1
3664,2025-06-12,3183,,1
65,2025-06-12,1322,,5
895,2025-06-12,1980,,1
2728,2025-06-12,666,,5
3302,2025-06-12,2536,,3
1115,2025-06-12,3900,,5
3036,2025-06-12,1497,,3
843,2025-06-12,3970,,1
3841,2025-06-12,1709,,5
2883,2025-06-12,1633,3841,5
1223,2025-06-12,2249,,5
4494,2025-06-12,3768,,5
2972,2025-06-12,3079,,3
4495,2025-06-12,3821,,1
2843,2025-06-12,1017,,1
2687,2025-06-12,63,,1
834,2025-06-12,3335,,1
2925,2025-06-12,4078,,5
1812,2025-06-12,3601,3762,3
458,2025-06-12,3363,,5
4716,2025-06-12,4359,,3
2636,2025-06-12,1111,,1
2980,2025-06-12,212,,1
2162,2025-06-12,1993,,3
2187,2025-06-12,3001,,5
105,2025-06-12,1835,,1
4433,2025-06-12,4283,,1
2500,2025-06-12,2529,,1
2991,2025-06-12,944,,1
4586,2025-06-12,3450,,1
3232,2025-06-12,1131,3194,1
3252,2025-06-12,3989,,5
2301,2025-06-12,4328,,5
3603,2025-06-12,2685,,1
3117,2025-06-12,2639,,5
1120,2025-06-12,605,,3
3753,2025-06-12,2482,,5
4317,2025-06-12,2101,,1
1382,2025-06-12,518,,1
1317,2025-06-12,1971,,1
1615,2025-06-12,1534,,3
2049,2025-06-12,2643,,3
3983,2025-06-12,1733,,3
2126,2025-06-12,1789,,5
2233,2025-06-12,1072,,5
4853,2025-06-12,1730,,1
4133,2025-06-12,3333,,5
1038,2025-06-12,2348,1734,1
3806,2025-06-12,944,,3
632,2025-06-12,2227,,1
1539,2025-06-12,533,,1
680,2025-06-12,2334,,3
990,2025-06-12,1374,,5
4381,2025-06-12,2660,,3
3006,2025-06-12,2965,,5
231,2025-06-12,1051,,5
2012,2025-06-12,3741,,4
5126,2025-06-12,3303,,1
3067,2025-06-12,4141,,5
817,2025-06-12,1340,,1
3425,2025-06-12,166,,1
267,2025-06-12,1007,,5
2082,2025-06-12,2334,,1
4052,2025-06-12,686,,1
499,2025-06-12,293,,5
4387,2025-06-12,136,,1
4206,2025-06-12,2033,,5
2759,2025-06-12,267,,1
3605,2025-06-12,2505,,1
4290,2025-06-12,1169,,5
530,2025-06-12,1659,,1
584,2025-06-12,174,,5
942,2025-06-12,448,,1
1722,2025-06-12,4358,,1
5099,2025-06-12,3083,,5
2071,2025-06-12,3699,,5
1697,2025-06-12,2340,,3
214,2025-06-12,2904,,5
2300,2025-06-12,714,,1
5138,2025-06-12,480,,5
1070,2025-06-12,3760,,3
3863,2025-06-12,1164,,1
4249,2025-06-12,4190,,1
162,2025-06-12,1103,,1
639,2025-06-12,219,,5
3653,2025-06-12,3457,,1
4001,2025-06-12,1871,,5
169,2025-06-12,628,,5
2670,2025-06-12,2505,,1
5025,2025-06-12,1156,,5
1248,2025-06-12,4289,,5
1737,2025-06-12,4134,,1
3962,2025-06-12,756,,1
4971,2025-06-12,1505,,1
2229,2025-06-12,487,,1
830,2025-06-12,2006,,3
3326,2025-06-12,579,,1
3179,2025-06-12,1484,,1
1879,2025-06-12,2989,,5
