video_id,id,author_id,created_at,likert_scale_Q1,in_reply_to_user_id
177,16883,3394,2025-03-11,5,
177,70845,3394,2025-03-11,5,
177,34668,15119,2025-03-11,1,
177,44033,2593,2025-03-11,1,
177,58063,21793,2025-03-11,5,
177,38719,21793,2025-03-11,5,
177,37685,18383,2025-03-11,1,
177,53757,19947,2025-03-11,1,
177,71070,8978,2025-03-11,1,
177,29683,6175,2025-03-11,5,
177,16001,10755,2025-03-11,5,
177,8789,22608,2025-03-11,1,
177,70814,2992,2025-03-11,5,
177,23164,19947,2025-03-11,5,
177,3422,1668,2025-03-11,5,
177,69712,21895,2025-03-11,1,
177,69831,15058,2025-03-11,1,
177,39857,15058,2025-03-11,5,
177,26674,28228,2025-03-11,5,
177,48748,15058,2025-03-11,5,
177,12896,13054,2025-03-11,5,
177,20389,15058,2025-03-11,1,
177,14017,6391,2025-03-11,5,
177,23393,28280,2025-03-11,5,
177,42693,20550,2025-03-11,1,
177,65512,2019,2025-03-11,5,
177,34337,5294,2025-03-11,1,
177,5239,20550,2025-03-11,1,
177,57352,8781,2025-03-11,1,
177,10879,20550,2025-03-11,1,
177,59454,13513,2025-03-11,1,
177,37644,22014,2025-03-11,5,
177,52921,3480,2025-03-11,1,
177,30689,25399,2025-03-11,5,
177,70704,8344,2025-03-11,5,
177,44725,7389,2025-03-11,5,
177,10804,19856,2025-03-11,5,
177,43119,13360,2025-03-11,5,
177,47558,25791,2025-03-11,1,
177,21815,9318,2025-03-11,3,
177,48474,3197,2025-03-11,1,
177,32342,10,2025-03-11,5,
177,13995,10,2025-03-11,1,10
177,70495,25795,2025-03-11,1,
177,34802,18671,2025-03-11,5,
177,62553,18977,2025-03-11,1,
177,67569,10539,2025-03-11,5,
177,47730,7731,2025-03-11,1,
177,50835,18977,2025-03-11,5,
177,16767,23882,2025-03-11,1,
177,61343,7731,2025-03-11,1,
177,5125,10472,2025-03-11,5,
177,10155,23837,2025-03-11,5,
177,53928,4407,2025-03-11,5,
177,44715,16049,2025-03-11,1,
177,68838,26905,2025-03-11,5,
177,55186,2996,2025-03-11,5,
177,10502,24059,2025-03-11,1,
177,45563,696,2025-03-11,5,
177,49420,24059,2025-03-11,1,
177,921,16049,2025-03-11,1,
177,31911,28892,2025-03-11,1,
177,27775,1831,2025-03-11,5,
177,56534,16176,2025-03-11,5,
177,50103,17928,2025-03-11,3,
177,19029,14269,2025-03-11,5,
177,52110,24343,2025-03-11,5,
177,758,9280,2025-03-11,1,
177,22670,11019,2025-03-11,1,
177,70407,5232,2025-03-11,5,
177,69798,24039,2025-03-11,5,
177,17118,8899,2025-03-11,5,
177,66344,5899,2025-03-11,1,
177,14803,2754,2025-03-11,1,
177,40885,7308,2025-03-11,5,
177,32573,20286,2025-03-11,1,
177,40796,23529,2025-03-11,1,
177,24970,20466,2025-03-11,5,
177,51445,12063,2025-03-11,1,
177,4680,4149,2025-03-10,5,
177,32413,11740,2025-03-10,5,
177,34247,518,2025-03-10,1,
177,51847,26395,2025-03-10,1,
177,53982,5924,2025-03-10,1,
177,35000,7762,2025-03-10,5,
177,18333,6988,2025-03-10,1,
177,64355,6988,2025-03-10,1,
177,68216,9399,2025-03-10,1,
177,32880,25206,2025-03-10,1,
177,61668,9399,2025-03-10,5,
177,8835,25206,2025-03-10,5,
177,42195,14032,2025-03-10,5,
177,10997,16619,2025-03-10,5,
177,2292,27303,2025-03-10,5,
177,50236,6275,2025-03-10,5,
177,3775,10380,2025-03-10,5,
177,4739,20681,2025-03-10,1,
177,12865,7767,2025-03-10,1,
177,32216,20681,2025-03-10,5,
177,10378,7788,2025-03-10,5,
177,63584,16079,2025-03-10,5,
177,63631,6283,2025-03-10,1,
177,67242,6673,2025-03-10,5,
177,24045,7397,2025-03-10,5,
177,45877,11350,2025-03-10,5,
177,16624,28033,2025-03-10,5,
177,5857,17472,2025-03-10,5,
177,2930,23798,2025-03-10,1,
177,53794,437,2025-03-10,5,
177,39981,22701,2025-03-10,3,
177,41185,437,2025-03-10,1,
177,32578,5666,2025-03-10,1,
177,71083,5666,2025-03-10,1,
177,16063,9201,2025-03-10,5,
177,15585,22669,2025-03-10,5,
177,10347,23954,2025-03-10,5,
177,36660,23954,2025-03-10,3,
177,33226,23954,2025-03-10,3,
177,14025,23954,2025-03-10,3,
177,7722,25852,2025-03-10,1,
177,68814,23954,2025-03-10,3,
177,64850,23954,2025-03-10,1,
177,57886,23954,2025-03-10,1,
177,4824,23954,2025-03-10,2,
177,26451,18101,2025-03-10,5,
177,30984,2556,2025-03-10,5,
177,26507,23954,2025-03-10,3,
177,48420,16344,2025-03-10,5,
177,6180,23954,2025-03-10,2,
177,42876,23954,2025-03-10,1,
177,51682,23954,2025-03-10,3,
177,62286,23954,2025-03-10,5,
177,20541,16344,2025-03-10,5,
177,21574,492,2025-03-10,5,
177,24227,16344,2025-03-10,5,
177,56443,25450,2025-03-10,1,
177,4671,25450,2025-03-10,1,
177,50796,6147,2025-03-10,5,
177,62990,8640,2025-03-10,5,
177,40442,25450,2025-03-10,1,
177,46174,23954,2025-03-10,5,
177,4736,23954,2025-03-10,3,
177,56260,23954,2025-03-10,1,
177,1973,10219,2025-03-10,5,
177,42879,18783,2025-03-10,5,
177,36698,14436,2025-03-10,1,
177,67231,23954,2025-03-10,1,
177,49522,23954,2025-03-10,5,
177,34492,14436,2025-03-10,1,
177,6209,23954,2025-03-10,5,
177,62397,22799,2025-03-10,5,
177,518,12623,2025-03-10,5,
177,21582,18487,2025-03-10,5,
177,34228,27880,2025-03-10,5,
177,16378,5428,2025-03-10,1,
177,60682,1232,2025-03-10,5,
177,33148,22701,2025-03-10,5,
177,10426,4449,2025-03-10,5,
177,47318,19930,2025-03-10,5,
177,23671,23717,2025-03-10,3,
177,34690,9646,2025-03-10,1,
177,42431,13923,2025-03-10,5,
177,59076,24664,2025-03-10,3,
177,57501,27682,2025-03-10,5,
177,40355,15709,2025-03-10,5,
177,32950,14481,2025-03-10,1,
177,63727,15146,2025-03-10,3,
177,65358,24281,2025-03-10,1,
177,54098,21966,2025-03-10,5,
177,66903,24281,2025-03-10,1,
177,40131,11828,2025-03-10,1,
177,64687,20669,2025-03-10,1,
177,12318,20565,2025-03-10,1,
177,18499,20565,2025-03-10,5,
177,41723,28074,2025-03-10,5,
177,41252,16611,2025-03-10,5,
177,12176,20565,2025-03-10,3,
177,12796,10046,2025-03-10,1,
177,22972,20565,2025-03-10,5,
177,46283,939,2025-03-10,5,
177,22083,10813,2025-03-10,1,
177,57135,10588,2025-03-10,3,
177,37694,10588,2025-03-10,5,
177,12423,8709,2025-03-10,5,
177,51541,11409,2025-03-10,5,
177,59625,6397,2025-03-10,5,
177,14119,14774,2025-03-10,5,
177,36678,10835,2025-03-10,3,
177,69066,14099,2025-03-10,5,
177,28554,15,2025-03-10,5,
177,32751,28193,2025-03-10,1,
177,13733,14099,2025-03-10,1,
177,68527,5475,2025-03-10,1,
177,56894,7216,2025-03-10,1,
177,5848,16031,2025-03-10,1,
177,14875,1766,2025-03-10,5,
177,17073,5156,2025-03-10,1,
177,33172,4402,2025-03-10,5,
177,59073,4402,2025-03-10,1,4402
177,20485,15834,2025-03-10,5,
177,32062,6074,2025-03-10,1,
177,25923,1821,2025-03-10,1,
177,40320,16045,2025-03-10,5,
177,18585,10949,2025-03-10,5,
177,27888,17228,2025-03-10,1,
177,65832,27233,2025-03-10,1,
177,9799,5271,2025-03-10,5,
177,61118,2601,2025-03-10,5,
177,19312,5271,2025-03-10,5,
177,28986,4307,2025-03-10,1,
177,44590,27223,2025-03-10,5,
177,53594,11893,2025-03-10,5,
177,31111,10523,2025-03-10,1,
177,44480,15699,2025-03-10,1,
177,27295,23237,2025-03-10,1,
177,18715,9678,2025-03-10,3,
177,25901,25473,2025-03-10,1,
177,52080,15761,2025-03-10,1,
177,40973,25473,2025-03-10,1,
177,48090,6627,2025-03-10,1,
177,54002,27489,2025-03-10,1,
177,54776,16413,2025-03-10,5,
177,71283,28070,2025-03-10,1,
177,2002,5763,2025-03-10,5,
177,14173,7751,2025-03-10,1,
177,9636,21344,2025-03-10,1,
177,65883,21881,2025-03-10,5,
177,9237,11432,2025-03-10,5,
177,33265,8050,2025-03-10,1,
177,12689,26878,2025-03-10,5,
177,814,6892,2025-03-10,5,
177,51401,11586,2025-03-10,5,
177,70778,28823,2025-03-10,1,
177,49408,11470,2025-03-10,5,
177,52715,26782,2025-03-10,5,
177,25808,1441,2025-03-10,5,
177,15171,3523,2025-03-10,5,
177,29678,11497,2025-03-10,1,
177,6129,18579,2025-03-10,5,
177,12565,22061,2025-03-10,5,
177,12870,15317,2025-03-10,5,
177,41525,1284,2025-03-10,3,
177,6993,20639,2025-03-10,1,
177,69360,18379,2025-03-10,5,
177,42726,3523,2025-03-10,5,
177,14930,440,2025-03-10,5,
177,59883,22921,2025-03-10,1,
177,43014,2928,2025-03-10,1,
177,25342,5988,2025-03-10,1,
177,28246,2928,2025-03-10,5,
177,58429,14408,2025-03-10,5,
177,47275,7772,2025-03-10,1,
177,2304,21633,2025-03-10,5,
177,26088,17253,2025-03-10,3,
177,38706,7482,2025-03-10,1,
177,51248,28806,2025-03-10,1,
177,22850,21201,2025-03-10,5,
177,42336,17253,2025-03-10,3,
177,65397,20516,2025-03-10,5,
177,39275,20114,2025-03-10,5,
177,5064,8558,2025-03-10,3,
177,26460,8204,2025-03-10,1,
177,1963,2217,2025-03-10,1,
177,44736,6125,2025-03-10,1,
177,9736,24142,2025-03-10,5,
177,43319,14679,2025-03-10,5,
177,22150,12160,2025-03-10,5,
177,17667,10686,2025-03-10,1,
177,41790,25584,2025-03-10,1,
177,12424,9517,2025-03-12,1,25584
177,52260,8441,2025-03-10,1,
177,47955,27226,2025-03-10,3,
177,10779,22249,2025-03-10,1,
177,18649,13081,2025-03-10,1,
177,66079,23492,2025-03-10,1,
177,61199,13081,2025-03-10,5,
177,8753,13081,2025-03-10,5,
177,6394,8552,2025-03-10,1,
177,67960,13081,2025-03-10,5,
177,3619,23491,2025-03-10,5,
177,70102,24068,2025-03-10,1,
177,49964,10813,2025-03-10,1,
177,66602,22057,2025-03-10,1,
177,29952,24068,2025-03-10,1,
177,2164,20327,2025-03-10,5,
177,43340,15131,2025-03-10,1,
177,51583,13217,2025-03-10,5,
177,53047,10533,2025-03-10,5,
177,59092,23625,2025-03-10,5,
177,37174,6309,2025-03-10,1,
177,25050,9192,2025-03-10,5,
177,24980,24711,2025-03-10,5,
177,17293,22190,2025-03-10,1,
177,18265,8459,2025-03-10,5,
177,62043,13815,2025-03-10,1,
177,18244,24780,2025-03-10,5,
177,34807,6309,2025-03-10,1,
177,68375,9026,2025-03-10,3,
177,24116,13815,2025-03-10,5,
177,56064,9026,2025-03-10,5,
177,69315,17221,2025-03-10,1,
177,12106,14006,2025-03-10,5,
177,51399,19243,2025-03-10,1,
177,43933,22287,2025-03-10,1,
177,23109,6300,2025-03-10,1,
177,10048,10965,2025-03-10,5,
177,41558,15633,2025-03-10,5,
177,1978,22517,2025-03-10,5,
177,8787,20662,2025-03-11,1,22517
177,62641,14106,2025-03-18,1,22517
177,12854,23089,2025-03-10,5,
177,17638,660,2025-03-10,5,
177,29307,21985,2025-03-10,5,
177,35333,25550,2025-03-10,1,
177,63561,16769,2025-03-10,5,
177,35503,28320,2025-03-10,1,
177,9846,5504,2025-03-10,1,
177,17722,16409,2025-03-10,5,
177,61897,127,2025-03-10,5,
177,23965,24435,2025-03-10,1,
177,46026,10480,2025-03-10,5,
177,34590,6707,2025-03-10,5,
177,63131,19080,2025-03-10,5,
177,61112,2432,2025-03-10,1,
177,26633,18014,2025-03-10,1,
177,47395,22117,2025-03-10,5,
177,15160,27097,2025-03-10,5,
177,26095,21178,2025-03-10,1,
177,56543,16158,2025-03-10,1,
177,39006,13874,2025-03-10,5,
177,65184,6654,2025-03-10,1,
177,49590,26770,2025-03-10,5,
177,33746,7881,2025-03-10,5,
177,62459,16158,2025-03-10,5,
177,38786,13829,2025-03-10,5,
177,9957,499,2025-03-10,5,
177,12484,14767,2025-03-10,1,
177,25613,499,2025-03-10,1,
177,14559,19199,2025-03-10,1,
177,3953,10237,2025-03-10,5,
177,20863,14767,2025-03-10,5,
177,24809,21200,2025-03-10,5,
177,36910,18466,2025-03-10,5,
177,47683,17111,2025-03-10,5,
177,30370,26319,2025-03-10,3,
177,53704,2881,2025-03-10,1,
177,37244,26498,2025-03-10,5,
177,5420,20979,2025-03-10,5,
177,66511,2103,2025-03-10,1,
177,33665,2103,2025-03-10,1,
177,48566,12141,2025-03-10,1,
177,26119,6942,2025-03-10,3,
177,29304,20515,2025-03-10,5,
177,28509,1020,2025-03-10,3,
177,62292,16272,2025-03-10,5,
177,18100,18936,2025-03-10,1,
177,24387,15029,2025-03-10,5,
177,48378,15029,2025-03-10,1,
177,11070,15168,2025-03-10,5,
177,44700,10211,2025-03-10,1,
177,8811,26651,2025-03-10,5,
177,33517,8034,2025-03-10,5,
177,6666,18754,2025-03-10,5,
177,21977,18014,2025-03-10,1,
177,28111,15065,2025-03-10,5,
177,70723,7824,2025-04-02,1,15065
177,41188,8040,2025-03-10,1,
177,43029,13067,2025-03-10,1,
177,35749,16473,2025-03-10,5,
177,5106,15065,2025-03-10,5,
177,53915,14327,2025-03-10,5,
177,18234,28993,2025-03-10,5,
177,28237,10436,2025-03-10,1,
177,12964,1187,2025-03-10,1,
177,50149,15620,2025-03-10,1,
177,27590,15620,2025-03-10,1,
177,50966,9265,2025-03-10,1,
177,65033,15620,2025-03-10,5,
177,61674,6300,2025-03-10,1,
177,42347,13067,2025-03-10,1,
177,48899,5951,2025-03-10,1,
177,16272,24358,2025-03-10,5,
177,51010,3263,2025-03-10,5,
177,15440,23229,2025-03-10,5,
177,27933,7038,2025-03-10,1,
177,29289,13067,2025-03-10,1,
177,24818,24358,2025-03-10,1,
177,13332,9265,2025-03-10,5,
177,14238,9265,2025-03-10,5,
177,50360,26206,2025-03-10,5,
177,15410,9569,2025-03-10,1,
177,33765,9265,2025-03-10,1,
177,68339,2848,2025-03-10,5,
177,61241,23329,2025-03-10,5,
177,17752,25930,2025-03-10,5,
177,46301,28587,2025-03-10,1,
177,21965,11285,2025-03-10,5,
177,35461,5957,2025-03-10,1,
177,49016,18146,2025-03-10,1,
177,37860,1018,2025-03-10,5,
177,64833,1018,2025-03-10,5,
177,45157,1018,2025-03-10,5,
177,30650,25491,2025-03-10,5,
177,29504,26765,2025-03-10,5,
177,67047,21889,2025-03-10,5,
177,55287,27779,2025-03-10,1,
177,19599,6836,2025-03-10,5,
177,31268,8772,2025-03-10,5,
177,29499,9745,2025-03-10,5,
177,12806,25244,2025-03-10,1,
177,14407,8604,2025-03-10,5,
177,23621,22337,2025-03-10,5,
177,22900,25244,2025-03-10,1,
177,396,4103,2025-03-10,5,
177,57339,16447,2025-03-10,5,
177,38236,15488,2025-03-10,5,
177,60856,25324,2025-03-10,3,
177,19536,10726,2025-03-10,1,
177,17992,22254,2025-03-10,1,
177,16040,10362,2025-03-10,5,
177,53748,25324,2025-03-10,5,
177,13479,25324,2025-03-10,5,
177,34267,6281,2025-03-10,1,
177,16406,15034,2025-03-10,1,
177,35639,11226,2025-03-10,1,
177,56521,10142,2025-03-10,1,
177,50016,13127,2025-03-10,1,
177,44491,4998,2025-03-10,5,
177,43965,7542,2025-03-10,5,
177,51156,7643,2025-03-10,1,
177,2935,23064,2025-03-10,5,
177,47087,6151,2025-03-10,5,
177,65120,21490,2025-03-10,1,
177,70468,15042,2025-03-10,5,
177,44871,26382,2025-03-10,5,
177,50501,11750,2025-03-10,1,
177,24022,23466,2025-03-10,5,
177,42060,20762,2025-03-10,1,
177,17892,21208,2025-03-10,5,
177,57597,21208,2025-03-10,5,
177,69020,6151,2025-03-10,5,
177,24032,28291,2025-03-10,1,
177,6338,21208,2025-03-10,1,
177,18895,12674,2025-03-10,1,
177,29698,4180,2025-03-10,5,
177,51492,28291,2025-03-10,5,
177,70962,13778,2025-03-10,1,
177,9860,25424,2025-03-10,5,
177,26225,28291,2025-03-10,1,
177,45673,17986,2025-03-10,1,
177,58759,8815,2025-03-10,1,
177,32103,8901,2025-03-10,5,
177,12719,2281,2025-03-10,1,
177,19125,26367,2025-03-10,1,
177,62911,1829,2025-03-10,5,
177,32182,17313,2025-03-10,5,
177,1937,17811,2025-03-10,5,
177,26253,12028,2025-03-10,1,
177,24219,9239,2025-03-10,5,
177,29699,9246,2025-03-10,1,
177,45807,5040,2025-03-10,5,
177,60510,1592,2025-03-10,1,
177,70941,6260,2025-03-10,3,
177,41200,5807,2025-03-10,5,
177,13553,4744,2025-03-10,1,
177,55506,6831,2025-03-10,5,
177,63838,15105,2025-03-10,5,
177,62565,11779,2025-03-10,1,
177,23140,6719,2025-03-10,5,
177,43121,4853,2025-03-10,1,
177,50690,23269,2025-03-10,1,
177,65608,12142,2025-03-10,5,
177,51579,23269,2025-03-10,1,
177,38371,19206,2025-03-10,5,
177,27827,3938,2025-03-10,5,
177,45461,412,2025-03-10,1,
177,50504,412,2025-03-10,1,
177,45926,412,2025-03-10,1,
177,65062,412,2025-03-10,1,
177,70901,16056,2025-03-10,5,
177,13470,5332,2025-03-10,1,
177,70624,5622,2025-03-10,1,
177,14489,412,2025-03-10,5,
177,34466,18240,2025-03-10,5,
177,8023,27799,2025-03-10,1,
177,54595,6305,2025-03-10,1,
177,35807,27083,2025-03-10,5,
177,13233,10282,2025-03-10,1,
177,66748,2771,2025-03-10,3,
177,46704,20914,2025-03-10,1,
177,11075,18698,2025-03-10,5,
177,66510,7072,2025-03-10,5,
177,33152,14704,2025-03-10,5,
177,29886,14704,2025-03-10,5,
177,57201,24796,2025-03-10,5,
177,52427,18786,2025-03-10,5,
177,56840,2095,2025-03-10,5,
177,6538,9326,2025-03-10,1,
177,48894,23464,2025-03-10,5,
177,31538,23464,2025-03-10,1,
177,38321,25721,2025-03-10,1,
177,39658,19657,2025-03-10,5,
177,42381,28504,2025-03-10,5,
177,65430,27433,2025-03-10,5,
177,60732,27433,2025-03-10,3,
177,68931,9326,2025-03-10,1,
177,11978,1011,2025-03-10,5,
177,62620,10995,2025-03-10,1,
177,65387,20453,2025-03-10,5,
177,50800,16390,2025-03-10,3,
177,32546,22942,2025-03-10,5,
177,58561,28915,2025-03-10,5,
177,68065,15839,2025-03-10,1,
177,31541,15117,2025-03-10,5,
177,34628,16299,2025-03-10,3,
177,21164,16299,2025-03-10,1,
177,16316,14521,2025-03-10,5,
177,16730,23583,2025-03-10,5,
177,49872,12905,2025-03-10,1,
177,22075,2359,2025-03-10,5,
177,48246,15518,2025-03-10,5,
177,37632,26089,2025-03-10,5,
177,8396,16512,2025-03-10,5,
177,16379,8084,2025-03-10,3,
177,18543,15518,2025-03-10,5,
177,66699,13763,2025-03-10,1,
177,5272,22371,2025-03-10,1,
177,27664,15518,2025-03-10,5,
177,11399,1904,2025-03-10,1,
177,1025,15715,2025-03-10,1,
177,683,3730,2025-03-10,1,
177,69580,10658,2025-03-10,5,
177,59990,11001,2025-03-10,1,
177,64187,11915,2025-03-10,1,
177,22181,236,2025-03-10,5,
177,69755,9397,2025-03-10,5,
177,8634,12141,2025-03-10,1,9397
177,61761,12141,2025-03-10,1,9397
177,20019,10355,2025-03-10,5,
177,3195,27225,2025-03-10,1,
177,21797,1186,2025-03-10,5,
177,37063,28717,2025-03-10,5,
177,49184,21801,2025-03-10,1,
177,12264,9254,2025-03-10,5,
177,24465,24846,2025-03-10,5,
177,20850,5808,2025-03-10,1,
177,20677,17896,2025-03-10,5,
177,42502,22524,2025-03-10,1,
177,51867,17896,2025-03-10,5,
177,49566,27331,2025-03-10,5,
177,50494,28269,2025-03-10,5,
177,15459,2283,2025-03-10,1,
177,26546,28269,2025-03-10,5,
177,68115,2283,2025-03-10,5,
177,45501,21370,2025-03-10,1,
177,26019,21233,2025-03-10,1,
177,18302,8011,2025-03-10,1,
177,18274,13622,2025-03-10,1,
177,9810,11641,2025-03-10,5,
177,55712,381,2025-03-10,5,
177,22073,7494,2025-03-10,1,
177,4018,12845,2025-03-10,5,
177,26177,15444,2025-03-10,5,
177,70647,15897,2025-03-10,5,
177,68233,17215,2025-03-10,5,
177,11621,2241,2025-03-10,1,
177,39639,9066,2025-03-10,1,
177,56244,9713,2025-03-10,3,
177,13943,6929,2025-03-10,5,
177,40900,12217,2025-03-10,5,
177,43530,27878,2025-03-10,5,
177,51237,4051,2025-03-10,5,
177,25060,11282,2025-03-10,1,
177,12467,6638,2025-03-10,5,
177,64481,1741,2025-03-10,5,
177,45258,11282,2025-03-10,5,
177,12503,28681,2025-03-10,3,
177,51562,14353,2025-03-10,1,
177,1407,6344,2025-03-10,1,
177,25712,17903,2025-03-10,5,
177,36388,27793,2025-03-10,5,
177,57258,11857,2025-03-10,5,
177,44165,3619,2025-03-10,1,
177,3803,21823,2025-03-10,5,
177,56686,26454,2025-03-10,3,
177,68419,23309,2025-03-10,5,
177,1432,5317,2025-03-10,1,
177,55049,4437,2025-03-10,1,
177,33802,21823,2025-03-10,1,
177,38648,5674,2025-03-10,5,
177,63679,16018,2025-03-10,5,
177,5721,7977,2025-03-10,2,
177,65602,14769,2025-03-10,1,
177,31527,18656,2025-03-10,5,
177,69445,17032,2025-03-10,1,
177,41922,19513,2025-03-10,5,
177,53154,1416,2025-03-10,5,
177,19920,13246,2025-03-10,5,
177,12136,5270,2025-03-10,1,
177,70768,25860,2025-03-10,5,
177,16312,10595,2025-03-10,2,
177,42771,12277,2025-03-10,1,
177,2520,25798,2025-03-10,1,
177,35501,19530,2025-03-10,1,
177,45793,22493,2025-03-10,1,
177,3268,2838,2025-03-10,5,
177,13881,23984,2025-03-10,5,
177,27542,21359,2025-03-10,5,
177,71227,26181,2025-03-10,1,
177,1933,25252,2025-03-10,1,
177,61919,6868,2025-03-10,5,
177,50536,9630,2025-03-10,1,
177,5570,21415,2025-03-10,5,
177,34568,27116,2025-03-10,5,
177,14524,12242,2025-03-10,5,
177,11341,21271,2025-03-10,5,
177,30180,10374,2025-03-10,5,
177,69942,3770,2025-03-10,5,
177,48568,25431,2025-03-10,5,
177,35635,27829,2025-03-10,5,
177,37268,25252,2025-03-10,1,
177,25315,577,2025-03-10,5,
177,43996,19049,2025-03-10,5,
177,54515,21271,2025-03-10,5,
177,58609,9024,2025-03-10,1,
177,25387,16165,2025-03-10,5,
177,37237,5420,2025-03-10,1,
177,70551,13664,2025-03-10,5,
177,29294,14765,2025-03-10,1,
177,7616,25252,2025-03-10,5,
177,27290,4438,2025-03-10,1,
177,45528,14651,2025-03-10,5,
177,19805,10741,2025-03-10,2,
177,15610,14439,2025-03-10,5,
177,58797,27781,2025-03-10,1,
177,49933,8555,2025-03-10,5,
177,58778,27860,2025-03-10,1,
177,28827,26875,2025-03-10,5,
177,28914,2574,2025-03-10,5,
177,14125,17717,2025-03-10,5,
177,5346,6295,2025-03-10,5,
177,23072,15361,2025-03-10,1,
177,32978,10310,2025-03-10,5,
177,10070,1953,2025-03-10,1,
177,10902,3531,2025-03-10,1,
177,44920,27859,2025-03-10,5,
177,36144,27644,2025-03-10,5,
177,58021,4293,2025-03-10,5,
177,34715,4879,2025-03-10,5,
177,56585,10662,2025-03-10,1,
177,70684,27284,2025-03-10,1,
177,56215,4879,2025-03-10,1,
177,28693,17703,2025-03-10,5,
177,20358,25427,2025-03-10,1,
177,11902,27353,2025-03-10,1,
177,9304,4381,2025-03-10,5,
177,27910,18822,2025-03-10,5,
177,30525,17670,2025-03-10,1,
177,16514,15248,2025-03-10,5,
177,35385,13508,2025-03-10,5,
177,37271,5356,2025-03-10,1,
177,67575,23451,2025-03-10,5,
177,56300,9930,2025-03-10,5,
177,27345,27527,2025-03-10,5,
177,54226,20526,2025-03-10,1,
177,27502,12059,2025-03-10,1,
177,13169,24414,2025-03-10,1,
177,34902,21924,2025-03-10,5,
177,63792,12059,2025-03-10,1,
177,560,15803,2025-03-10,1,
177,60609,8197,2025-03-10,1,
177,12217,26467,2025-03-10,5,
177,22820,11758,2025-03-10,3,
177,70196,25776,2025-03-10,5,
177,28825,19272,2025-03-10,5,
177,53475,20142,2025-03-10,5,
177,5524,14733,2025-03-10,1,
177,65621,13434,2025-03-10,5,
177,46110,29,2025-03-10,1,
177,52707,10546,2025-03-10,5,
177,53144,24667,2025-03-10,5,
177,33761,12637,2025-03-10,1,24667
177,50720,24982,2025-03-10,1,
177,61945,19774,2025-03-10,5,
177,22880,26022,2025-03-10,1,
177,14164,12141,2025-03-10,1,26022
177,27001,23956,2025-03-10,5,
177,16796,18353,2025-03-10,5,
177,43446,11758,2025-03-10,5,
177,49691,4450,2025-03-10,2,
177,64067,7552,2025-03-10,5,
177,68685,19844,2025-03-10,5,
177,39859,1388,2025-03-10,1,
177,30607,13565,2025-03-10,5,
177,53751,22200,2025-03-10,5,
177,14588,27421,2025-03-10,5,
177,50700,14246,2025-03-10,1,
177,14430,3055,2025-03-10,5,
177,7304,18353,2025-03-10,1,
177,19987,13159,2025-03-10,5,
177,32582,1556,2025-03-10,5,
177,33647,10987,2025-03-10,5,
177,30772,3137,2025-03-10,3,
177,57305,11818,2025-03-10,5,
177,41791,4699,2025-03-10,5,
177,39952,3137,2025-03-10,5,
177,17210,18591,2025-03-10,5,
177,25002,6995,2025-03-10,5,
177,23810,6995,2025-03-10,5,
177,13165,19964,2025-03-10,1,
177,61008,17736,2025-03-10,5,
177,39982,5328,2025-03-10,5,
177,5547,19545,2025-03-10,1,
177,37288,17949,2025-03-10,1,
177,31102,19539,2025-03-10,1,
177,46597,6995,2025-03-10,1,
177,20363,14597,2025-03-10,1,
177,34407,1507,2025-03-10,5,
177,68807,6995,2025-03-10,5,
177,9727,4846,2025-03-10,5,
177,59238,4215,2025-03-10,5,
177,63738,27702,2025-03-10,1,
177,3478,2193,2025-03-10,1,
177,48822,27296,2025-03-10,1,
177,23056,24863,2025-03-10,5,
177,27002,11121,2025-03-10,5,
177,39655,2465,2025-03-10,1,
177,44212,4215,2025-03-10,5,
177,62138,24456,2025-03-10,3,
177,20421,10768,2025-03-10,1,
177,21846,3482,2025-03-10,1,
177,48347,24667,2025-03-10,1,3482
177,28870,22011,2025-03-10,1,
177,1381,23431,2025-03-10,1,
177,30169,877,2025-03-10,5,
177,2464,12332,2025-03-10,5,
177,45543,26028,2025-03-10,1,
177,8189,28957,2025-03-10,1,
177,10951,8073,2025-03-10,1,
177,32218,15744,2025-03-10,5,
177,29904,22972,2025-03-10,1,
177,53682,27296,2025-03-10,1,
177,26435,28957,2025-03-10,1,
177,51863,11758,2025-03-10,5,
177,28935,28526,2025-03-10,5,
177,52578,28957,2025-03-10,1,
177,2044,20899,2025-03-10,5,
177,36411,11415,2025-03-10,5,
177,3620,26851,2025-03-10,1,
177,62978,28694,2025-03-10,5,
177,65503,28679,2025-03-10,1,
177,36705,12141,2025-03-10,1,28679
177,12130,20209,2025-03-10,1,
177,63691,19272,2025-03-10,1,20209
177,10314,24667,2025-03-10,1,20209
177,17140,9850,2025-03-10,5,
177,38407,15744,2025-03-10,5,
177,68136,13321,2025-03-10,1,
177,50715,431,2025-03-10,1,
177,57477,9121,2025-03-10,1,
177,36163,26313,2025-03-10,5,
177,10231,24280,2025-03-10,5,
177,49196,8522,2025-03-10,5,
177,46953,3384,2025-03-10,5,
177,42842,28248,2025-03-10,5,
177,2675,10564,2025-03-10,5,
177,66127,28957,2025-03-10,1,
177,35913,842,2025-03-10,1,
177,31352,24083,2025-03-10,5,
177,61527,20960,2025-03-10,1,
177,38496,18666,2025-03-10,5,
177,49876,21935,2025-03-10,1,
177,44840,19450,2025-03-10,5,
177,33442,4537,2025-03-10,5,
177,58468,14287,2025-03-10,1,
177,35438,2946,2025-03-10,1,
